country_code,media_source,earnings,user_count,date,cost
BR,Facebook Ads,60.980000000000004,8.0,2020-07-10,104.33
CA,Facebook Ads,2.5,6.0,2020-07-10,79.07
CH,Facebook Ads,1.0,2.0,2020-07-10,28.44
CL,Facebook Ads,11.49,4.0,2020-07-10,17.65
CN,Facebook Ads,0.5,1.0,2020-07-10,15.4
CR,Facebook Ads,0.5,1.0,2020-07-10,5.37
CZ,Facebook Ads,1.0,2.0,2020-07-10,10.74
DE,Facebook Ads,9.49,6.0,2020-07-10,64.38
DO,Facebook Ads,0.5,1.0,2020-07-10,6.65
ES,Facebook Ads,0.0,3.0,2020-07-10,28.05
FR,Facebook Ads,10.49,2.0,2020-07-10,30.17
GH,Facebook Ads,1.0,2.0,2020-07-10,17.88
HK,Facebook Ads,29.47,7.0,2020-07-10,42.21
HR,Facebook Ads,0.5,1.0,2020-07-10,5.18
ID,Facebook Ads,0.0,1.0,2020-07-10,9.82
IL,Facebook Ads,1.0,2.0,2020-07-10,12.51
IQ,Facebook Ads,9.99,1.0,2020-07-10,0.56
IT,Facebook Ads,1.0,2.0,2020-07-10,25.63
JP,Facebook Ads,8.49,3.0,2020-07-10,22.65
KR,Facebook Ads,10.49,2.0,2020-07-10,18.43
KW,Facebook Ads,9.99,1.0,2020-07-10,6.89
KZ,Facebook Ads,8.49,2.0,2020-07-10,4.66
LK,Facebook Ads,49.99,1.0,2020-07-10,0.65
MQ,Facebook Ads,9.99,1.0,2020-07-10,0.29
MX,Facebook Ads,0.0,2.0,2020-07-10,27.47
MY,Facebook Ads,30.47,4.0,2020-07-10,23.22
NG,Facebook Ads,12.49,6.0,2020-07-10,22.76
NL,Facebook Ads,0.0,1.0,2020-07-10,17.3
NO,Facebook Ads,9.99,2.0,2020-07-10,17.11
NZ,Facebook Ads,19.98,2.0,2020-07-10,11.19
Organic/Unknown,Organic/Unknown,242.38,37.0,2020-07-10,
PA,Facebook Ads,0.5,1.0,2020-07-10,1.78
PH,Facebook Ads,9.99,1.0,2020-07-10,34.39
PL,Facebook Ads,10.99,4.0,2020-07-10,52.14
RO,Facebook Ads,1.0,2.0,2020-07-10,20.26
RS,Facebook Ads,0.5,1.0,2020-07-10,3.45
RU,Facebook Ads,11.99,6.0,2020-07-10,57.07
SA,Facebook Ads,11.49,5.0,2020-07-10,44.16
SG,Facebook Ads,0.5,1.0,2020-07-10,23.47
SI,Facebook Ads,49.99,1.0,2020-07-10,1.65
TH,Facebook Ads,18.48,4.0,2020-07-10,17.83
TR,Facebook Ads,21.98,7.0,2020-07-10,29.96
TZ,Facebook Ads,0.5,1.0,2020-07-10,4.98
UK,Facebook Ads,38.96,6.0,2020-07-10,
US,Facebook Ads,486.23,104.0,2020-07-10,1480.51
VN,Facebook Ads,10.49,3.0,2020-07-10,13.0
AO,Facebook Ads,0.5,1.0,2020-07-11,1.97
AR,Facebook Ads,10.49,2.0,2020-07-11,8.16
AT,Facebook Ads,49.99,1.0,2020-07-11,8.25
AU,Facebook Ads,8.99,7.0,2020-07-11,41.78
BE,Facebook Ads,49.99,1.0,2020-07-11,8.01
BR,Facebook Ads,110.93,15.0,2020-07-11,133.81
CA,Facebook Ads,1.0,6.0,2020-07-11,54.36
CH,Facebook Ads,49.99,3.0,2020-07-11,30.15
CL,Facebook Ads,0.5,2.0,2020-07-11,14.41
CN,Facebook Ads,0.5,2.0,2020-07-11,8.76
CO,Facebook Ads,49.99,1.0,2020-07-11,16.34
CZ,Facebook Ads,0.0,1.0,2020-07-11,16.99
DE,Facebook Ads,50.99,5.0,2020-07-11,58.72
EG,Facebook Ads,0.0,1.0,2020-07-11,12.51
ES,Facebook Ads,19.98,7.0,2020-07-11,24.73
FI,Facebook Ads,10.49,3.0,2020-07-11,7.05
FR,Facebook Ads,120.46000000000001,5.0,2020-07-11,21.64
GH,Facebook Ads,0.5,1.0,2020-07-11,13.51
GR,Facebook Ads,0.0,1.0,2020-07-11,11.31
GU,Facebook Ads,0.5,1.0,2020-07-11,0.59
HK,Facebook Ads,85.95,6.0,2020-07-11,26.19
HR,Facebook Ads,0.0,1.0,2020-07-11,5.1
HU,Facebook Ads,8.49,2.0,2020-07-11,12.79
ID,Facebook Ads,1.0,2.0,2020-07-11,9.93
IE,Facebook Ads,1.0,2.0,2020-07-11,9.38
IL,Facebook Ads,0.5,1.0,2020-07-11,13.11
IN,Facebook Ads,0.0,3.0,2020-07-11,19.6
IT,Facebook Ads,0.5,1.0,2020-07-11,27.08
JM,Facebook Ads,9.99,1.0,2020-07-11,1.92
JP,Facebook Ads,0.5,3.0,2020-07-11,26.8
KR,Facebook Ads,10.49,3.0,2020-07-11,11.17
KZ,Facebook Ads,7.99,2.0,2020-07-11,6.23
MA,Facebook Ads,9.99,1.0,2020-07-11,2.02
MV,Facebook Ads,19.98,2.0,2020-07-11,1.39
MX,Facebook Ads,10.49,2.0,2020-07-11,21.44
NG,Facebook Ads,7.99,2.0,2020-07-11,20.16
NL,Facebook Ads,1.5,3.0,2020-07-11,18.93
NO,Facebook Ads,0.5,1.0,2020-07-11,14.33
OM,Facebook Ads,0.5,1.0,2020-07-11,8.65
Organic/Unknown,Organic/Unknown,321.26,51.0,2020-07-11,
PE,Facebook Ads,7.99,1.0,2020-07-11,7.45
PG,Facebook Ads,9.99,1.0,2020-07-11,0.37
PH,Facebook Ads,10.99,3.0,2020-07-11,20.5
PK,Facebook Ads,0.5,1.0,2020-07-11,0.93
PL,Facebook Ads,2.0,5.0,2020-07-11,47.63
PR,Facebook Ads,0.0,1.0,2020-07-11,3.05
PT,Facebook Ads,49.99,2.0,2020-07-11,7.08
RO,Facebook Ads,50.49,4.0,2020-07-11,15.3
RU,Facebook Ads,1.5,5.0,2020-07-11,54.0
SA,Facebook Ads,8.49,3.0,2020-07-11,33.14
SE,Facebook Ads,10.99,3.0,2020-07-11,17.94
SK,Facebook Ads,0.0,1.0,2020-07-11,8.82
SR,Facebook Ads,9.99,1.0,2020-07-11,0.13
SV,Facebook Ads,0.5,1.0,2020-07-11,0.86
TH,Facebook Ads,59.980000000000004,2.0,2020-07-11,14.07
TR,Facebook Ads,9.99,2.0,2020-07-11,26.24
TT,Facebook Ads,0.0,1.0,2020-07-11,1.05
UA,Facebook Ads,17.98,2.0,2020-07-11,8.92
UK,Facebook Ads,71.97,9.0,2020-07-11,
US,Facebook Ads,529.27,101.0,2020-07-11,1604.64
VN,Facebook Ads,8.49,3.0,2020-07-11,16.16
ZW,Facebook Ads,0.0,1.0,2020-07-11,1.31
AE,Facebook Ads,19.48,9.0,2020-07-12,78.35
AO,Facebook Ads,9.99,1.0,2020-07-12,2.92
AT,Facebook Ads,1.0,2.0,2020-07-12,17.59
AU,Facebook Ads,11.49,7.0,2020-07-12,92.45
BH,Facebook Ads,0.5,1.0,2020-07-12,5.31
BN,Facebook Ads,9.99,2.0,2020-07-12,1.16
BR,Facebook Ads,122.46000000000001,22.0,2020-07-12,337.78
BY,Facebook Ads,10.49,2.0,2020-07-12,6.55
CA,Facebook Ads,83.46000000000001,16.0,2020-07-12,136.84
CH,Facebook Ads,11.99,5.0,2020-07-12,54.89
CL,Facebook Ads,28.47,5.0,2020-07-12,30.52
CN,Facebook Ads,10.49,2.0,2020-07-12,16.29
CR,Facebook Ads,0.0,3.0,2020-07-12,9.02
CY,Facebook Ads,0.0,1.0,2020-07-12,5.81
CZ,Facebook Ads,50.99,3.0,2020-07-12,37.48
DE,Facebook Ads,73.97,11.0,2020-07-12,120.79
ES,Facebook Ads,23.48,12.0,2020-07-12,51.17
FI,Facebook Ads,0.5,1.0,2020-07-12,9.77
FR,Facebook Ads,10.49,4.0,2020-07-12,48.39
GH,Facebook Ads,0.5,2.0,2020-07-12,20.94
GR,Facebook Ads,1.0,2.0,2020-07-12,19.05
GT,Facebook Ads,9.99,1.0,2020-07-12,3.1
HK,Facebook Ads,12.49,6.0,2020-07-12,62.99
HR,Facebook Ads,0.5,1.0,2020-07-12,8.61
HT,Facebook Ads,10.49,2.0,2020-07-12,1.5
HU,Facebook Ads,0.5,2.0,2020-07-12,18.33
ID,Facebook Ads,0.5,1.0,2020-07-12,20.27
IE,Facebook Ads,11.49,5.0,2020-07-12,19.4
IN,Facebook Ads,8.49,4.0,2020-07-12,50.93
IR,Facebook Ads,0.5,1.0,2020-07-12,
IT,Facebook Ads,1.0,3.0,2020-07-12,57.44
JO,Facebook Ads,0.5,1.0,2020-07-12,4.71
JP,Facebook Ads,10.49,4.0,2020-07-12,42.11
KE,Facebook Ads,0.5,1.0,2020-07-12,6.51
KR,Facebook Ads,20.98,5.0,2020-07-12,24.71
KW,Facebook Ads,0.0,1.0,2020-07-12,11.89
KZ,Facebook Ads,0.5,2.0,2020-07-12,8.23
MA,Facebook Ads,9.99,1.0,2020-07-12,3.54
MD,Facebook Ads,0.0,1.0,2020-07-12,3.36
MV,Facebook Ads,9.99,1.0,2020-07-12,1.85
MX,Facebook Ads,1.5,5.0,2020-07-12,40.19
MY,Facebook Ads,0.5,2.0,2020-07-12,49.04
NG,Facebook Ads,28.47,7.0,2020-07-12,32.43
NL,Facebook Ads,0.5,2.0,2020-07-12,41.71
NO,Facebook Ads,0.5,3.0,2020-07-12,24.03
OM,Facebook Ads,0.5,2.0,2020-07-12,12.07
Organic/Unknown,Organic/Unknown,226.86,48.0,2020-07-12,
PA,Facebook Ads,9.99,1.0,2020-07-12,3.64
PE,Facebook Ads,9.99,1.0,2020-07-12,12.88
PH,Facebook Ads,1.0,5.0,2020-07-12,43.14
PL,Facebook Ads,141.94,15.0,2020-07-12,106.0
PR,Facebook Ads,0.5,1.0,2020-07-12,5.74
PT,Facebook Ads,9.99,1.0,2020-07-12,11.55
QA,Facebook Ads,1.5,4.0,2020-07-12,16.33
RO,Facebook Ads,9.99,1.0,2020-07-12,35.79
RU,Facebook Ads,4.0,11.0,2020-07-12,111.82
SA,Facebook Ads,16.98,9.0,2020-07-12,60.89
SE,Facebook Ads,60.480000000000004,3.0,2020-07-12,29.1
SG,Facebook Ads,18.98,5.0,2020-07-12,39.21
SK,Facebook Ads,10.99,4.0,2020-07-12,14.66
SN,Facebook Ads,99.98,3.0,2020-07-12,2.31
TH,Facebook Ads,0.0,5.0,2020-07-12,32.51
TR,Facebook Ads,70.97,8.0,2020-07-12,51.21
TW,Facebook Ads,0.0,1.0,2020-07-12,16.23
TZ,Facebook Ads,10.49,2.0,2020-07-12,6.5
UK,Facebook Ads,111.47,8.0,2020-07-12,
US,Facebook Ads,544.21,105.0,2020-07-12,1594.37
ZA,Facebook Ads,17.98,3.0,2020-07-12,19.43
AE,Facebook Ads,2.5,9.0,2020-07-13,128.9
AR,Facebook Ads,0.0,4.0,2020-07-13,16.75
AT,Facebook Ads,1.0,4.0,2020-07-13,18.59
AU,Facebook Ads,43.95,9.0,2020-07-13,124.73
BE,Facebook Ads,1.5,3.0,2020-07-13,23.8
BG,Facebook Ads,0.5,2.0,2020-07-13,10.06
BR,Facebook Ads,52.45,14.0,2020-07-13,102.03
BS,Facebook Ads,1.0,2.0,2020-07-13,2.33
CA,Facebook Ads,50.45,17.0,2020-07-13,172.68
CH,Facebook Ads,77.96000000000001,8.0,2020-07-13,48.36
CN,Facebook Ads,28.47,5.0,2020-07-13,21.66
CO,Facebook Ads,20.48,4.0,2020-07-13,20.88
CZ,Facebook Ads,0.5,1.0,2020-07-13,32.47
DE,Facebook Ads,11.49,6.0,2020-07-13,132.07
DK,Facebook Ads,10.49,3.0,2020-07-13,14.66
DO,Facebook Ads,10.99,3.0,2020-07-13,11.96
EG,Facebook Ads,8.99,4.0,2020-07-13,22.81
ES,Facebook Ads,2.0,7.0,2020-07-13,49.0
FI,Facebook Ads,1.0,2.0,2020-07-13,13.45
FR,Facebook Ads,1.0,2.0,2020-07-13,57.92
GH,Facebook Ads,10.49,3.0,2020-07-13,27.47
GM,Facebook Ads,10.49,2.0,2020-07-13,0.29
GR,Facebook Ads,10.49,2.0,2020-07-13,19.13
HK,Facebook Ads,50.99,4.0,2020-07-13,67.21
HR,Facebook Ads,0.5,1.0,2020-07-13,9.13
HT,Facebook Ads,9.99,1.0,2020-07-13,1.72
ID,Facebook Ads,0.5,1.0,2020-07-13,19.04
IE,Facebook Ads,8.99,4.0,2020-07-13,23.75
IN,Facebook Ads,0.0,1.0,2020-07-13,29.28
IN,Google Ads,9.99,1.0,2020-07-13,
IQ,Facebook Ads,9.99,1.0,2020-07-13,0.75
IT,Facebook Ads,9.49,7.0,2020-07-13,58.53
JO,Facebook Ads,0.5,2.0,2020-07-13,7.14
JP,Facebook Ads,40.96,9.0,2020-07-13,40.13
KE,Facebook Ads,0.5,1.0,2020-07-13,6.19
KR,Facebook Ads,0.0,1.0,2020-07-13,27.19
KZ,Facebook Ads,0.5,2.0,2020-07-13,7.93
LB,Facebook Ads,49.99,1.0,2020-07-13,4.83
MT,Facebook Ads,9.99,1.0,2020-07-13,3.03
MX,Facebook Ads,51.49,6.0,2020-07-13,53.52
MY,Facebook Ads,10.99,4.0,2020-07-13,26.33
NG,Facebook Ads,10.49,2.0,2020-07-13,42.49
NL,Facebook Ads,21.48,7.0,2020-07-13,45.81
NO,Facebook Ads,0.0,1.0,2020-07-13,28.97
NZ,Facebook Ads,0.5,1.0,2020-07-13,27.08
OM,Facebook Ads,0.0,2.0,2020-07-13,17.54
Organic/Unknown,Organic/Unknown,334.32,41.0,2020-07-13,
PA,Facebook Ads,0.0,1.0,2020-07-13,3.85
PH,Facebook Ads,8.49,5.0,2020-07-13,38.71
PL,Facebook Ads,10.49,5.0,2020-07-13,74.45
PR,Facebook Ads,0.5,1.0,2020-07-13,7.06
PT,Facebook Ads,0.5,1.0,2020-07-13,11.16
QA,Facebook Ads,0.5,1.0,2020-07-13,18.55
RO,Facebook Ads,1.0,3.0,2020-07-13,43.32
RS,Facebook Ads,0.0,1.0,2020-07-13,8.55
RU,Facebook Ads,0.5,1.0,2020-07-13,36.7
SA,Facebook Ads,88.45,8.0,2020-07-13,48.23
SE,Facebook Ads,1.0,3.0,2020-07-13,33.07
SG,Facebook Ads,10.49,5.0,2020-07-13,43.25
SK,Facebook Ads,1.0,2.0,2020-07-13,16.25
SV,Facebook Ads,0.0,1.0,2020-07-13,1.25
TH,Facebook Ads,10.49,5.0,2020-07-13,35.52
TR,Facebook Ads,9.99,3.0,2020-07-13,55.73
TW,Facebook Ads,18.48,3.0,2020-07-13,14.99
UA,Facebook Ads,0.5,1.0,2020-07-13,5.96
UG,Facebook Ads,0.0,1.0,2020-07-13,2.18
UK,Facebook Ads,33.47,13.0,2020-07-13,
US,Facebook Ads,678.98,149.0,2020-07-13,1502.7
VN,Facebook Ads,9.99,1.0,2020-07-13,25.02
ZA,Facebook Ads,49.99,1.0,2020-07-13,18.67
AE,Facebook Ads,0.0,1.0,2020-07-14,76.3
AO,Facebook Ads,0.5,1.0,2020-07-14,2.37
AT,Facebook Ads,0.5,1.0,2020-07-14,18.67
AU,Facebook Ads,50.49,7.0,2020-07-14,61.49
BE,Facebook Ads,10.49,3.0,2020-07-14,18.78
BM,Facebook Ads,0.5,1.0,2020-07-14,0.58
BR,Facebook Ads,50.95,10.0,2020-07-14,73.27
CA,Facebook Ads,30.97,12.0,2020-07-14,132.3
CH,Facebook Ads,50.99,5.0,2020-07-14,44.25
CL,Facebook Ads,20.98,6.0,2020-07-14,30.96
CN,Facebook Ads,19.98,2.0,2020-07-14,21.69
CZ,Facebook Ads,60.480000000000004,3.0,2020-07-14,27.23
DE,Facebook Ads,1.5,4.0,2020-07-14,114.6
DK,Facebook Ads,22.48,7.0,2020-07-14,13.47
DO,Facebook Ads,0.0,1.0,2020-07-14,9.47
EG,Facebook Ads,0.5,4.0,2020-07-14,17.19
ES,Facebook Ads,0.5,2.0,2020-07-14,46.53
FI,Facebook Ads,19.98,4.0,2020-07-14,10.54
FR,Facebook Ads,1.5,4.0,2020-07-14,64.15
GH,Facebook Ads,0.5,1.0,2020-07-14,14.52
GR,Facebook Ads,0.5,1.0,2020-07-14,19.26
HK,Facebook Ads,111.43,14.0,2020-07-14,75.25
HR,Facebook Ads,7.99,1.0,2020-07-14,8.75
HU,Facebook Ads,7.99,1.0,2020-07-14,11.91
IL,Facebook Ads,0.5,1.0,2020-07-14,18.23
IN,Facebook Ads,17.98,4.0,2020-07-14,21.86
IT,Facebook Ads,0.5,1.0,2020-07-14,53.68
JP,Facebook Ads,1.0,4.0,2020-07-14,34.25
KE,Google Ads,0.5,1.0,2020-07-14,
KR,Facebook Ads,0.5,2.0,2020-07-14,21.32
KW,Facebook Ads,0.0,1.0,2020-07-14,5.11
LB,Facebook Ads,0.5,1.0,2020-07-14,3.55
MC,Facebook Ads,0.5,1.0,2020-07-14,0.58
MN,Facebook Ads,49.99,1.0,2020-07-14,2.34
MX,Facebook Ads,11.49,5.0,2020-07-14,52.17
MY,Facebook Ads,10.49,2.0,2020-07-14,24.84
NL,Facebook Ads,1.5,5.0,2020-07-14,33.29
NO,Facebook Ads,9.99,4.0,2020-07-14,24.09
OM,Facebook Ads,0.0,1.0,2020-07-14,15.46
Organic/Unknown,Organic/Unknown,368.83,51.0,2020-07-14,
PH,Facebook Ads,9.99,2.0,2020-07-14,38.32
PL,Facebook Ads,12.99,8.0,2020-07-14,66.09
PR,Facebook Ads,10.49,2.0,2020-07-14,6.24
QA,Facebook Ads,0.5,1.0,2020-07-14,12.39
RO,Facebook Ads,11.49,6.0,2020-07-14,38.1
RU,Facebook Ads,31.47,8.0,2020-07-14,32.28
SA,Facebook Ads,0.5,4.0,2020-07-14,34.17
SG,Facebook Ads,19.98,2.0,2020-07-14,33.1
SK,Facebook Ads,50.49,3.0,2020-07-14,16.62
TH,Facebook Ads,16.48,4.0,2020-07-14,28.69
TR,Facebook Ads,1.0,2.0,2020-07-14,35.15
UA,Facebook Ads,0.0,2.0,2020-07-14,5.68
UK,Facebook Ads,19.98,7.0,2020-07-14,
US,Facebook Ads,759.48,145.0,2020-07-14,1561.41
VN,Facebook Ads,8.49,3.0,2020-07-14,15.75
ZW,Facebook Ads,0.5,1.0,2020-07-14,1.77
AE,Facebook Ads,8.49,3.0,2020-07-15,35.17
AM,Facebook Ads,0.0,1.0,2020-07-15,1.36
AR,Facebook Ads,99.98,2.0,2020-07-15,12.08
AT,Facebook Ads,0.0,1.0,2020-07-15,18.18
AU,Facebook Ads,10.49,2.0,2020-07-15,22.46
BE,Facebook Ads,28.97,5.0,2020-07-15,19.06
BG,Facebook Ads,0.0,1.0,2020-07-15,8.38
BH,Facebook Ads,0.5,1.0,2020-07-15,3.28
BR,Facebook Ads,45.45,10.0,2020-07-15,105.7
CA,Facebook Ads,63.94,18.0,2020-07-15,126.04
CD,Facebook Ads,0.5,1.0,2020-07-15,1.11
CH,Facebook Ads,3.5,7.0,2020-07-15,49.52
CL,Facebook Ads,10.49,3.0,2020-07-15,31.02
CO,Facebook Ads,0.5,2.0,2020-07-15,10.85
CR,Facebook Ads,8.49,3.0,2020-07-15,7.71
DE,Facebook Ads,80.96000000000001,7.0,2020-07-15,110.3
EE,Facebook Ads,9.99,1.0,2020-07-15,1.13
EG,Facebook Ads,0.0,2.0,2020-07-15,10.12
ES,Facebook Ads,1.0,2.0,2020-07-15,42.47
GH,Facebook Ads,0.5,2.0,2020-07-15,11.09
HK,Facebook Ads,45.95,9.0,2020-07-15,34.33
IL,Facebook Ads,10.49,3.0,2020-07-15,14.14
IN,Facebook Ads,0.0,1.0,2020-07-15,19.94
IT,Facebook Ads,0.5,3.0,2020-07-15,52.59
JE,Facebook Ads,0.5,1.0,2020-07-15,0.74
JP,Facebook Ads,9.99,2.0,2020-07-15,22.51
KW,Facebook Ads,10.49,2.0,2020-07-15,5.06
KZ,Facebook Ads,1.0,2.0,2020-07-15,6.6
MA,Facebook Ads,0.0,1.0,2020-07-15,2.29
MX,Facebook Ads,1.5,6.0,2020-07-15,50.49
MY,Facebook Ads,0.5,1.0,2020-07-15,11.46
NG,Facebook Ads,0.0,2.0,2020-07-15,16.51
NL,Facebook Ads,0.0,2.0,2020-07-15,33.02
NO,Facebook Ads,28.97,5.0,2020-07-15,23.87
NZ,Facebook Ads,9.99,4.0,2020-07-15,12.72
OM,Facebook Ads,10.49,2.0,2020-07-15,10.11
Organic/Unknown,Organic/Unknown,230.81,47.0,2020-07-15,
PE,Facebook Ads,0.0,1.0,2020-07-15,4.81
PG,Facebook Ads,0.0,1.0,2020-07-15,0.33
PH,Facebook Ads,8.49,4.0,2020-07-15,24.57
PL,Facebook Ads,53.49,9.0,2020-07-15,100.5
QA,Facebook Ads,20.98,4.0,2020-07-15,11.84
RO,Facebook Ads,7.99,2.0,2020-07-15,8.0
RU,Facebook Ads,32.97,12.0,2020-07-15,79.97
SA,Facebook Ads,1.5,5.0,2020-07-15,40.71
SE,Facebook Ads,9.99,1.0,2020-07-15,27.49
SG,Facebook Ads,9.99,1.0,2020-07-15,19.76
TH,Facebook Ads,0.0,2.0,2020-07-15,18.8
TR,Facebook Ads,1.0,6.0,2020-07-15,44.88
TW,Facebook Ads,9.99,1.0,2020-07-15,6.18
TZ,Facebook Ads,0.0,1.0,2020-07-15,4.1
UA,Facebook Ads,0.0,1.0,2020-07-15,11.68
UK,Facebook Ads,20.98,6.0,2020-07-15,
US,Facebook Ads,600.03,144.0,2020-07-15,1549.59
UY,Facebook Ads,0.5,1.0,2020-07-15,1.19
VN,Facebook Ads,0.0,3.0,2020-07-15,14.97
AE,Facebook Ads,19.98,8.0,2020-07-16,89.6
AM,Facebook Ads,0.5,1.0,2020-07-16,1.5
AR,Facebook Ads,7.99,1.0,2020-07-16,13.83
AT,Facebook Ads,0.5,2.0,2020-07-16,21.54
AU,Facebook Ads,29.47,8.0,2020-07-16,75.25
AZ,Facebook Ads,0.0,1.0,2020-07-16,4.31
BE,Facebook Ads,59.980000000000004,7.0,2020-07-16,42.51
BR,Facebook Ads,48.45,8.0,2020-07-16,111.21
BS,Facebook Ads,0.5,1.0,2020-07-16,3.8
CA,Facebook Ads,25.48,19.0,2020-07-16,326.94
CH,Facebook Ads,11.99,8.0,2020-07-16,125.6
CL,Facebook Ads,10.49,4.0,2020-07-16,50.79
CN,Facebook Ads,1.5,3.0,2020-07-16,42.52
CO,Facebook Ads,49.99,1.0,2020-07-16,20.14
CY,Facebook Ads,0.5,2.0,2020-07-16,4.54
CZ,Facebook Ads,9.99,3.0,2020-07-16,38.01
DE,Facebook Ads,222.44,13.0,2020-07-16,132.35
DK,Facebook Ads,0.0,1.0,2020-07-16,19.65
DO,Facebook Ads,0.5,1.0,2020-07-16,4.64
EG,Facebook Ads,0.5,1.0,2020-07-16,13.65
ES,Facebook Ads,10.99,5.0,2020-07-16,87.87
FR,Facebook Ads,23.48,15.0,2020-07-16,92.68
GE,Facebook Ads,0.5,1.0,2020-07-16,2.93
GH,Facebook Ads,0.5,1.0,2020-07-16,18.36
HK,Facebook Ads,62.480000000000004,11.0,2020-07-16,164.26
HR,Facebook Ads,15.98,3.0,2020-07-16,10.45
ID,Facebook Ads,8.49,3.0,2020-07-16,42.73
IE,Facebook Ads,0.0,1.0,2020-07-16,33.92
IL,Facebook Ads,0.0,1.0,2020-07-16,23.69
IN,Facebook Ads,27.97,6.0,2020-07-16,28.62
IQ,Facebook Ads,0.5,1.0,2020-07-16,2.19
IR,Facebook Ads,10.49,2.0,2020-07-16,
IT,Facebook Ads,1.0,2.0,2020-07-16,78.49
JP,Facebook Ads,20.98,4.0,2020-07-16,42.88
KE,Facebook Ads,0.0,1.0,2020-07-16,6.52
KR,Facebook Ads,0.0,3.0,2020-07-16,40.72
KZ,Facebook Ads,7.99,1.0,2020-07-16,16.13
LA,Facebook Ads,9.99,1.0,2020-07-16,0.61
LU,Facebook Ads,0.0,1.0,2020-07-16,6.25
LY,Facebook Ads,0.5,1.0,2020-07-16,0.63
MA,Facebook Ads,0.5,1.0,2020-07-16,3.67
ME,Facebook Ads,0.5,1.0,2020-07-16,1.63
ML,Facebook Ads,0.0,1.0,2020-07-16,0.95
MN,Facebook Ads,0.0,1.0,2020-07-16,5.58
MX,Facebook Ads,17.98,6.0,2020-07-16,103.2
MY,Facebook Ads,19.98,2.0,2020-07-16,43.37
NG,Facebook Ads,1.0,3.0,2020-07-16,41.74
NL,Facebook Ads,8.99,4.0,2020-07-16,78.52
NO,Facebook Ads,10.99,3.0,2020-07-16,39.95
OM,Facebook Ads,0.0,2.0,2020-07-16,18.06
Organic/Unknown,Organic/Unknown,370.29,58.0,2020-07-16,
PA,Facebook Ads,0.0,1.0,2020-07-16,3.98
PH,Facebook Ads,18.48,3.0,2020-07-16,34.06
PK,Facebook Ads,0.0,1.0,2020-07-16,3.06
PL,Facebook Ads,43.96,18.0,2020-07-16,162.31
PR,Facebook Ads,18.48,3.0,2020-07-16,8.87
QA,Facebook Ads,1.5,3.0,2020-07-16,19.4
RO,Facebook Ads,10.49,3.0,2020-07-16,7.81
RU,Facebook Ads,122.46000000000001,19.0,2020-07-16,169.86
SE,Facebook Ads,1.0,3.0,2020-07-16,37.64
SG,Facebook Ads,20.48,4.0,2020-07-16,45.35
SI,Facebook Ads,0.0,1.0,2020-07-16,6.05
SK,Facebook Ads,0.0,2.0,2020-07-16,17.51
SL,Facebook Ads,0.0,1.0,2020-07-16,1.03
SN,Facebook Ads,0.0,1.0,2020-07-16,1.69
TH,Facebook Ads,9.99,2.0,2020-07-16,34.74
TR,Facebook Ads,9.49,5.0,2020-07-16,59.13
TW,Facebook Ads,10.49,2.0,2020-07-16,11.31
UA,Facebook Ads,0.0,1.0,2020-07-16,18.53
UK,Facebook Ads,28.97,9.0,2020-07-16,
US,Facebook Ads,968.34,197.0,2020-07-16,1946.43
VN,Facebook Ads,0.0,1.0,2020-07-16,27.8
ZA,Facebook Ads,9.99,1.0,2020-07-16,14.74
ZM,Facebook Ads,0.5,1.0,2020-07-16,0.99
AE,Facebook Ads,72.97,15.0,2020-07-17,150.84
AO,Facebook Ads,0.0,1.0,2020-07-17,7.69
AT,Facebook Ads,11.99,5.0,2020-07-17,47.39
AU,Facebook Ads,19.98,6.0,2020-07-17,139.03
AZ,Facebook Ads,0.0,1.0,2020-07-17,3.88
BE,Facebook Ads,22.98,9.0,2020-07-17,88.4
BG,Facebook Ads,0.5,1.0,2020-07-17,28.83
BN,Facebook Ads,0.5,2.0,2020-07-17,4.19
BO,Facebook Ads,0.5,1.0,2020-07-17,1.65
BR,Facebook Ads,30.97,9.0,2020-07-17,278.14
BY,Facebook Ads,0.0,1.0,2020-07-17,8.85
CA,Facebook Ads,82.93,45.0,2020-07-17,700.45
CH,Facebook Ads,82.46000000000001,13.0,2020-07-17,212.9
CL,Facebook Ads,10.49,3.0,2020-07-17,66.54
CM,Facebook Ads,0.5,1.0,2020-07-17,1.51
CN,Facebook Ads,34.47,12.0,2020-07-17,45.69
CO,Facebook Ads,0.5,2.0,2020-07-17,22.84
CR,Facebook Ads,0.5,1.0,2020-07-17,18.84
CZ,Facebook Ads,21.48,9.0,2020-07-17,88.94
DE,Facebook Ads,128.41,26.0,2020-07-17,315.47
DK,Facebook Ads,0.0,2.0,2020-07-17,38.43
EC,Facebook Ads,0.0,1.0,2020-07-17,9.18
ES,Facebook Ads,12.99,9.0,2020-07-17,142.32
FI,Facebook Ads,1.0,3.0,2020-07-17,37.26
FR,Facebook Ads,4.5,10.0,2020-07-17,190.01
GH,Facebook Ads,9.99,1.0,2020-07-17,16.21
GR,Facebook Ads,1.0,6.0,2020-07-17,45.42
HK,Facebook Ads,99.44,15.0,2020-07-17,224.56
HT,Facebook Ads,0.5,1.0,2020-07-17,0.97
HU,Facebook Ads,0.0,1.0,2020-07-17,16.53
ID,Facebook Ads,15.98,3.0,2020-07-17,30.76
